who_region,city,year,pm10_concentration,pm25_concentration,no2_concentration,pm10_tempcov,pm25_tempcov,no2_tempcov,latitude,longitude
1_Afr,Dakar/SEN,2014.0,138.0,25.5,,72.0,86.0,,14.726953,-17.45776
1_Afr,Dakar/SEN,2015.0,145.0,33.0,,85.0,85.0,85.0,14.726953,-17.45776
1_Afr,Dakar/SEN,2016.0,143.0,27.0,,72.0,47.0,,14.726953,-17.45776
1_Afr,Dakar/SEN,2017.0,147.75,20.5,,63.0,44.0,,14.726953,-17.45776
1_Afr,Dakar/SEN,2018.0,136.0,42.0,,100.0,92.0,85.0,14.726953,-17.45776
1_Afr,Dakar/SEN,2019.0,136.0,,,85.0,85.0,85.0,14.726953,-17.45776
4_Eur,Dalaas/AUT,2010.0,,,29.069,,,96.0,47.127777,10.046956
4_Eur,Dalaas/AUT,2013.0,,,27.891,,,95.0,47.128863,10.034324
6_Wpr,Dali/CHN,2015.0,,28.377,,,100.0,,25.641725,100.1818
6_Wpr,Dali/CHN,2016.0,,21.469,,,100.0,,25.641725,100.1818
6_Wpr,Dali/CHN,2017.0,,23.5,,,90.0,,25.641725,100.1818
6_Wpr,Dali/CHN,2018.0,,16.555,,,86.0,,25.6424875,100.183725
6_Wpr,Dali/CHN,2019.0,,16.719,,,98.0,,25.64325,100.18565
6_Wpr,Dalian/CHN,2013.0,49.029,33.129,24.0,,,,38.9162967,121.5837471
6_Wpr,Dalian/CHN,2014.0,74.0,55.857,27.0,,69.0,,38.94793211,121.6250136
6_Wpr,Dalian/CHN,2015.0,81.0,47.893,33.0,,100.0,,38.94647981,121.622504
6_Wpr,Dalian/CHN,2016.0,67.0,38.766,30.0,,100.0,,38.94647981,121.622504
6_Wpr,Dalian/CHN,2017.0,,38.1,,,78.0,,38.94617483,121.621977
6_Wpr,Dalian/CHN,2018.0,,34.295,,,67.0,,38.93869429,121.6222518
6_Wpr,Dalian/CHN,2019.0,,35.805,,,98.0,,38.86388889,121.625
6_Wpr,Dalian/CHN,2020.0,,30.0,,,,,38.9181714,121.6282945
4_Eur,Daliyat Al Karmel/ISR,2016.0,,,5.927,,,95.0,32.6812018,35.06981315
4_Eur,Daliyat Al Karmel/ISR,2017.0,,,5.927,,,95.0,32.6812018,35.06981315
4_Eur,Daliyat Al Karmel/ISR,2018.0,,,4.67,,,95.0,32.6812018,35.06981315
4_Eur,Daliyat Al Karmel/ISR,2019.0,,,4.311,,,95.0,32.6812018,35.06981315
4_Eur,Daliyat Al Karmel/ISR,2020.0,,,3.233,,,95.0,32.6812018,35.06981315
4_Eur,Daliyat Al Karmel/ISR,2021.0,,,6.466,,,95.0,32.6812018,35.06981315
2_Amr,Dallas Fort Worth Arlington TX/USA,2010.0,,10.14,13.61,,,,32.76847685,-96.901244
2_Amr,Dallas Fort Worth Arlington TX/USA,2011.0,,10.64,13.42,,,,32.76847685,-96.901244
2_Amr,Dallas Fort Worth Arlington TX/USA,2012.0,,10.32,12.62,,,,32.76847685,-96.901244
2_Amr,Dallas Fort Worth Arlington TX/USA,2013.0,,10.02,11.35,,,,32.76847685,-96.901244
2_Amr,Dallas Fort Worth Arlington TX/USA,2014.0,,10.0,10.11,,,,32.76847685,-96.901244
2_Amr,Dallas Fort Worth Arlington TX/USA,2015.0,,9.175,9.84,,,,32.76847685,-96.901244
2_Amr,Dallas Fort Worth Arlington TX/USA,2016.0,,8.12,9.38,,,,32.76847685,-96.901244
2_Amr,Dallas Fort Worth Arlington TX/USA,2017.0,,8.64,9.02,,,,32.76847685,-96.901244
2_Amr,Dallas Fort Worth Arlington TX/USA,2018.0,,8.86,10.04,,,,32.76847685,-96.901244
2_Amr,Dallas Fort Worth Arlington TX/USA,2019.0,,8.8,10.07,,,,32.76847685,-96.901244
2_Amr,Dallas Fort Worth Arlington TX/USA,2020.0,,8.74,9.32,,,,32.76847685,-96.901244
2_Amr,Dallas Fort Worth Arlington TX/USA,2021.0,,9.04,9.99,,,,32.76847685,-96.901244
4_Eur,Dallgow Doberitz/DEU,2019.0,14.091,9.625,11.409,53.0,53.0,53.0,52.5395,13.0488
4_Eur,Dallgow Doberitz/DEU,2020.0,13.756,8.854,10.873,99.0,100.0,100.0,52.5395,13.0488
4_Eur,Dallgow Doberitz/DEU,2021.0,12.455,9.726,10.08,99.0,97.0,99.0,52.5395,13.0488
4_Eur,Dalmine/ITA,2013.0,32.695,26.01,49.256,96.0,96.0,95.0,45.6438925,9.614715
4_Eur,Dalmine/ITA,2014.0,29.975,24.318,33.024,93.0,92.0,97.0,45.6439,9.6147
4_Eur,Dalmine/ITA,2015.0,35.613,28.849,38.893,98.0,98.0,98.0,45.6439,9.6147
4_Eur,Dalmine/ITA,2016.0,31.361,26.572,34.084,95.0,94.0,95.0,45.6439,9.6147
4_Eur,Dalmine/ITA,2017.0,33.831,28.357,32.464,98.0,98.0,100.0,45.6439,9.6147
4_Eur,Dalmine/ITA,2018.0,30.418,24.272,24.497,95.0,95.0,97.0,45.6439,9.6147
4_Eur,Dalmine/ITA,2019.0,28.796,23.423,29.208,85.0,83.0,98.0,45.6439,9.6147
4_Eur,Dalmine/ITA,2020.0,29.139,24.084,26.289,93.0,95.0,97.0,45.6439,9.6147
4_Eur,Dalmine/ITA,2021.0,28.175,22.496,26.299,92.0,92.0,96.0,45.6439,9.6147
3_Sear,Daman/IND,2011.0,24.0,,,,,,20.77777778,73.43
3_Sear,Daman/IND,2015.0,83.068,,,,,,20.77777778,73.43
4_Eur,Damme/BEL,2013.0,23.74,,16.211,,,95.0,51.25457362,3.362535889
4_Eur,Damparis/FRA,2010.0,,,18.187,,,91.0,47.065639,5.415028
4_Eur,Damparis/FRA,2013.0,,,16.191,,,97.0,47.0656,5.415
4_Eur,Damparis/FRA,2014.0,,,14.946,,,95.0,47.0656,5.415
4_Eur,Damparis/FRA,2015.0,,,14.905,,,97.0,47.0656,5.415
4_Eur,Damparis/FRA,2016.0,,,14.158,,,99.0,47.0656,5.415
4_Eur,Damparis/FRA,2017.0,,,14.449,,,98.0,47.0656,5.415
4_Eur,Damparis/FRA,2018.0,,,13.298,,,94.0,47.0656,5.415
4_Eur,Damparis/FRA,2019.0,,,11.694,,,97.0,47.0656,5.415
4_Eur,Damparis/FRA,2020.0,,,9.821,,,95.0,47.0656,5.415
4_Eur,Damparis/FRA,2021.0,,,9.097,,,92.0,47.0656,5.415
3_Sear,Damtal/IND,2011.0,55.315,,,,,,32.38277778,76.10027778
3_Sear,Damtal/IND,2012.0,73.877,,,,,,32.38277778,76.10027778
3_Sear,Damtal/IND,2013.0,107.137,,,,,,32.38277778,76.10027778
3_Sear,Damtal/IND,2014.0,65.388,,,,,,32.38277778,76.10027778
3_Sear,Damtal/IND,2015.0,75.393,,,,,,32.38277778,76.10027778
3_Sear,Damtal/IND,2020.0,59.0,,7.0,,,,32.38277778,76.10027778
6_Wpr,Dandong/CHN,2014.0,,48.75,,,76.0,,40.11768091,124.3761747
6_Wpr,Dandong/CHN,2015.0,76.0,46.257,,,100.0,,40.11654473,124.3743298
6_Wpr,Dandong/CHN,2016.0,71.0,42.26,,,100.0,,40.11654473,124.3743298
6_Wpr,Dandong/CHN,2017.0,,37.75,,,85.0,,40.11578727,124.3730998
6_Wpr,Dandong/CHN,2018.0,,33.25,,,70.0,,40.11578727,124.3730998
6_Wpr,Dandong/CHN,2020.0,,29.0,,,,,40.128668,124.3863404
6_Wpr,Danjiangkou/CHN,2015.0,,43.305,,,100.0,,32.393,111.0358
6_Wpr,Danjiangkou/CHN,2016.0,,35.67,,,100.0,,32.393,111.0358
6_Wpr,Danjiangkou/CHN,2018.0,,29.66,,,97.0,,32.395,111.0419
6_Wpr,Danjiangkou/CHN,2019.0,,27.432,,,92.0,,32.395,111.0419
3_Sear,Dankuni/IND,2015.0,126.592,,,,,,23.13555556,88.49138889
3_Sear,Dankuni/IND,2020.0,73.0,,17.0,,,,23.13555556,88.49138889
6_Wpr,Danlong Road/CHN,2018.0,,39.741,,,98.0,,29.5186,106.54
6_Wpr,Dantu Qu/CHN,2018.0,,58.187,,,99.0,,32.1319,119.43
6_Wpr,Dantu Qu/CHN,2019.0,,45.563,,,98.0,,32.1319,119.43
6_Wpr,Daoli/CHN,2018.0,,33.542,,,99.0,,45.76085,126.5885
6_Wpr,Daoli/CHN,2019.0,,36.957,,,97.0,,45.76085,126.5885
2_Amr,Daphne Fairhope Foley AL/USA,2010.0,,10.2,,,,,30.497478,-87.880258
2_Amr,Daphne Fairhope Foley AL/USA,2011.0,,10.0,,,,,30.497478,-87.880258
2_Amr,Daphne Fairhope Foley AL/USA,2012.0,,9.2,,,,,30.497478,-87.880258
2_Amr,Daphne Fairhope Foley AL/USA,2013.0,,8.4,,,,,30.497478,-87.880258
2_Amr,Daphne Fairhope Foley AL/USA,2014.0,,8.9,,,,,30.497478,-87.880258
2_Amr,Daphne Fairhope Foley AL/USA,2015.0,,8.6,,,,,30.497478,-87.880258
2_Amr,Daphne Fairhope Foley AL/USA,2016.0,,7.2,,,,,30.497478,-87.880258
2_Amr,Daphne Fairhope Foley AL/USA,2017.0,,7.4,,,,,30.497478,-87.880258
2_Amr,Daphne Fairhope Foley AL/USA,2018.0,,7.1,,,,,30.497478,-87.880258
2_Amr,Daphne Fairhope Foley AL/USA,2019.0,,7.5,,,,,30.497478,-87.880258
2_Amr,Daphne Fairhope Foley AL/USA,2020.0,,7.9,,,,,30.497478,-87.880258
2_Amr,Daphne Fairhope Foley AL/USA,2021.0,,7.3,,,,,30.497478,-87.880258
6_Wpr,Daqing/CHN,2014.0,,35.8,,,52.0,,46.43031453,124.9637754
6_Wpr,Daqing/CHN,2015.0,62.0,44.722,25.0,,100.0,,46.42901797,124.9615587
6_Wpr,Daqing/CHN,2016.0,,37.492,,,100.0,,46.42836969,124.9604503
6_Wpr,Daqing/CHN,2017.0,,35.4,,,91.0,,46.42836969,124.9604503
6_Wpr,Daqing/CHN,2018.0,,27.4,,,85.0,,46.42836969,124.9604503
6_Wpr,Daqing/CHN,2020.0,,28.0,,,,,46.5969028,125.1014811
4_Eur,Darfo Boario Terme/ITA,2010.0,38.652,31.972,,96.0,97.0,,45.873886,10.177501
4_Eur,Darfo Boario Terme/ITA,2013.0,35.464,27.121,37.524,,,76.0,45.873889,10.1775
4_Eur,Darfo/ITA,2013.0,35.464,27.121,37.524,86.0,85.0,76.0,45.8739,10.1775
4_Eur,Darfo/ITA,2014.0,31.296,21.874,39.214,95.0,95.0,95.0,45.8739,10.1775
4_Eur,Darfo/ITA,2015.0,34.514,26.752,32.682,95.0,95.0,95.0,45.8739,10.1775
4_Eur,Darfo/ITA,2016.0,30.587,24.171,29.383,90.0,82.0,94.0,45.8739,10.1775
4_Eur,Darfo/ITA,2017.0,33.779,26.521,32.536,90.0,84.0,94.0,45.8739,10.1775
4_Eur,Darfo/ITA,2018.0,30.099,23.743,27.958,88.0,88.0,94.0,45.8739,10.1775
4_Eur,Darfo/ITA,2019.0,30.048,22.812,26.489,90.0,91.0,95.0,45.8739,10.1775
4_Eur,Darfo/ITA,2020.0,28.623,21.694,23.023,89.0,88.0,93.0,45.8739,10.1775
4_Eur,Darfo/ITA,2021.0,29.346,20.727,24.547,89.0,90.0,97.0,45.8739,10.1775
4_Eur,Darmstadt/DEU,2010.0,23.259,,46.322,98.0,,99.0,49.870878,8.6591815
4_Eur,Darmstadt/DEU,2013.0,22.372,,42.061,100.0,,100.0,49.87089,8.659191
4_Eur,Darmstadt/DEU,2014.0,20.575,,45.302,98.0,,98.0,49.8705,8.657966667
4_Eur,Darmstadt/DEU,2015.0,21.057,,55.013,99.0,,85.0,49.870225,8.656775
4_Eur,Darmstadt/DEU,2016.0,19.193,,51.374,99.0,,100.0,49.8704,8.6572
4_Eur,Darmstadt/DEU,2017.0,19.221,,48.997,100.0,,100.0,49.8704,8.6572
4_Eur,Darmstadt/DEU,2018.0,18.426,,47.853,100.0,,100.0,49.86915,8.655
4_Eur,Darmstadt/DEU,2019.0,15.174,9.04,39.381,67.0,84.0,100.0,49.86915,8.655
4_Eur,Darmstadt/DEU,2020.0,14.036,8.56,29.476,99.0,99.0,100.0,49.86915,8.655
4_Eur,Darmstadt/DEU,2021.0,13.715,9.055,28.456,99.0,99.0,100.0,49.86915,8.655
2_Amr,Dartmouth/CAN,2013.0,,7.0,,,88.0,,44.71979904,-63.48075485
4_Eur,Darwen/GBR,2013.0,,,24.137,,,94.0,53.715504,-2.483815
6_Wpr,Darwin/AUS,2013.0,19.8,6.9,7.8,76.0,76.0,1.0,-12.425085,130.897362
6_Wpr,Darwin/AUS,2014.0,21.7,8.1,8.0,43.0,58.0,1.0,-12.43730958,130.8774965
6_Wpr,Darwin/AUS,2015.0,22.4,8.6,5.1,48.0,49.0,1.0,-12.424551,130.895354
6_Wpr,Darwin/AUS,2016.0,16.4,6.495,5.0,50.0,50.0,1.0,-12.424551,130.895354
6_Wpr,Darwin/AUS,2017.0,17.65,7.0,5.75,1.0,1.0,1.0,-12.4455,130.871965
6_Wpr,Darwin/AUS,2018.0,17.95,8.7,3.8,1.0,1.0,1.0,-12.4455,130.871965
6_Wpr,Darwin/AUS,2019.0,22.8,9.1,3.65,1.0,1.0,1.0,-12.4455,130.871965
4_Eur,Daszyna/POL,2013.0,24.438,,9.784,92.0,,95.0,52.1432,19.2332
4_Eur,Daszyna/POL,2014.0,25.16,,10.465,94.0,,92.0,52.1432,19.2332
4_Eur,Daszyna/POL,2015.0,23.62,,11.895,95.0,,97.0,52.1432,19.2332
4_Eur,Daszyna/POL,2016.0,27.575,,11.027,98.0,,98.0,52.1432,19.2332
4_Eur,Daszyna/POL,2017.0,29.039,,10.402,96.0,,97.0,52.1432,19.2332
4_Eur,Daszyna/POL,2018.0,31.831,,10.722,96.0,,95.0,52.1432,19.2332
4_Eur,Daszyna/POL,2019.0,25.737,,9.859,93.0,,95.0,52.1432,19.2332
4_Eur,Daszyna/POL,2020.0,23.458,,8.964,94.0,,94.0,52.1432,19.2332
6_Wpr,Datong/CHN,2014.0,,42.0,,,77.0,,40.09586256,113.3052991
6_Wpr,Datong/CHN,2015.0,,39.932,,,100.0,,40.09434163,113.3024826
6_Wpr,Datong/CHN,2016.0,,36.935,,,92.0,,40.09434163,113.3024826
6_Wpr,Datong/CHN,2017.0,,39.2,,,90.0,,40.09405025,113.3058197
6_Wpr,Datong/CHN,2018.0,,35.654,,,90.0,,40.83314391,114.7418748
6_Wpr,Datong/CHN,2019.0,,32.537,,,98.0,,42.06496667,117.1353
6_Wpr,Datong/CHN,2020.0,,31.0,,,,,40.0919817,113.2951122
4_Eur,Datteln/DEU,2010.0,25.335,,21.707,98.0,,94.0,51.641384,7.331406
4_Eur,Datteln/DEU,2013.0,20.358,17.077,20.438,98.0,99.0,94.0,51.64138467,7.331406
4_Eur,Datteln/DEU,2014.0,19.12,15.629,21.126,100.0,99.0,95.0,51.6414,7.3314
4_Eur,Datteln/DEU,2015.0,17.408,14.545,20.317,100.0,99.0,96.0,51.6414,7.3314
4_Eur,Datteln/DEU,2016.0,17.058,14.604,20.163,99.0,99.0,95.0,51.6414,7.3314
4_Eur,Datteln/DEU,2017.0,16.408,14.431,19.694,100.0,100.0,96.0,51.6414,7.3314
4_Eur,Datteln/DEU,2018.0,21.318,12.732,17.845,99.0,99.0,95.0,51.6414,7.3314
4_Eur,Datteln/DEU,2019.0,19.294,10.805,17.185,100.0,99.0,96.0,51.6414,7.3314
4_Eur,Datteln/DEU,2020.0,18.356,8.608,15.63,100.0,99.0,95.0,51.6414,7.3314
4_Eur,Datteln/DEU,2021.0,16.345,10.746,15.875,100.0,100.0,95.0,51.6414,7.3314
3_Sear,Davangere/IND,2011.0,45.026,,,,,,14.78416667,76.54388889
3_Sear,Davangere/IND,2013.0,140.812,,,,,,14.78416667,76.54388889
3_Sear,Davangere/IND,2014.0,152.745,,,,,,14.78416667,76.54388889
6_Wpr,Davao/PHL,2013.0,21.0,,,,,,7.19070816,125.4553375
2_Amr,Davenport Moline Rock Island IA IL/USA,2010.0,32.05,12.2,,,,,41.50310779,-90.63336873
2_Amr,Davenport Moline Rock Island IA IL/USA,2011.0,30.95,11.15,,,,,41.50310779,-90.63336873
2_Amr,Davenport Moline Rock Island IA IL/USA,2012.0,32.05,10.1,,,,,41.50310779,-90.63336873
2_Amr,Davenport Moline Rock Island IA IL/USA,2013.0,30.8,10.05,,,,,41.50310779,-90.63336873
2_Amr,Davenport Moline Rock Island IA IL/USA,2014.0,30.35,9.7,,,,,41.50310779,-90.63336873
2_Amr,Davenport Moline Rock Island IA IL/USA,2015.0,29.75,9.6,,,,,41.50310779,-90.63336873
2_Amr,Davenport Moline Rock Island IA IL/USA,2016.0,25.15,7.95,,,,,41.50310779,-90.63336873
2_Amr,Davenport Moline Rock Island IA IL/USA,2017.0,25.65,7.9,,,,,41.50310779,-90.63336873
2_Amr,Davenport Moline Rock Island IA IL/USA,2018.0,25.55,8.55,,,,,41.50310779,-90.63336873
2_Amr,Davenport Moline Rock Island IA IL/USA,2019.0,23.75,8.2,,,,,41.50310779,-90.63336873
2_Amr,Davenport Moline Rock Island IA IL/USA,2020.0,25.05,8.1,,,,,41.50310779,-90.63336873
2_Amr,Davenport Moline Rock Island IA IL/USA,2021.0,24.85,8.95,,,,,41.50310779,-90.63336873
4_Eur,Daverat/ISR,2016.0,,,21.559,,,95.0,32.6444328,35.35245083
4_Eur,Daverat/ISR,2017.0,,,21.745,,,95.0,32.6444328,35.35245083
4_Eur,Daverat/ISR,2018.0,,,21.559,,,95.0,32.6444328,35.35245083
4_Eur,Daverat/ISR,2019.0,,,20.258,,,95.0,32.6444328,35.35245083
4_Eur,Daverat/ISR,2020.0,,,17.471,,,95.0,32.6444328,35.35245083
4_Eur,Daverat/ISR,2021.0,,,18.028,,,95.0,32.6444328,35.35245083
4_Eur,Davos/CHE,2011.0,12.0,,13.1,,,,46.8040902,9.838359175
4_Eur,Davos/CHE,2012.0,11.2,,12.05,,,,46.8040902,9.838359175
4_Eur,Davos/CHE,2013.0,7.6,,12.9,,,,46.8040902,9.838359175
4_Eur,Davos/CHE,2014.0,7.3,,11.7,,,,46.8040902,9.838359175
4_Eur,Davos/CHE,2015.0,6.45,,12.65,,,,46.8040902,9.838359175
4_Eur,Davos/CHE,2016.0,7.25,7.2,11.8,,,,46.8040902,9.838359175
4_Eur,Davos/CHE,2017.0,6.8,,11.55,,,,46.8040902,9.838359175
4_Eur,Davos/CHE,2018.0,12.5,,12.9,,,,46.8040902,9.838359175
4_Eur,Davos/CHE,2019.0,8.45,7.3,12.05,,,,46.8040902,9.838359175
4_Eur,Davos/CHE,2020.0,8.65,7.2,11.7,,,,46.8040902,9.838359176
4_Eur,Davos/CHE,2021.0,9.2,5.4,10.85,,,,46.8040902,9.838359176
6_Wpr,Dawa Qu/CHN,2018.0,,36.499,,,99.0,,41.0903,122.0539
6_Wpr,Dawa Qu/CHN,2019.0,,40.175,,,98.0,,41.0903,122.0539
3_Sear,Dawki/IND,2011.0,62.928,,,,,,25.31111111,92.04694444
3_Sear,Dawki/IND,2012.0,44.345,,,,,,25.31111111,92.04694444
3_Sear,Dawki/IND,2013.0,42.291,,,,,,25.31111111,92.04694444
3_Sear,Dawki/IND,2014.0,45.429,,,,,,25.31111111,92.04694444
3_Sear,Dawki/IND,2015.0,36.203,,,,,,25.31111111,92.04694444
3_Sear,Dawki/IND,2020.0,29.0,16.0,13.0,,,,25.31111111,92.04694444
4_Eur,Dax/FRA,2010.0,21.186,,16.668,97.0,,98.0,43.704722,-1.038611
4_Eur,Dax/FRA,2013.0,23.96,,15.914,97.0,,96.0,43.7047,-1.0386
4_Eur,Dax/FRA,2014.0,17.168,,14.113,97.0,,98.0,43.7047,-1.0386
4_Eur,Dax/FRA,2015.0,22.254,13.872,12.235,92.0,83.0,98.0,43.7047,-1.0386
4_Eur,Dax/FRA,2016.0,17.037,8.852,11.788,98.0,98.0,99.0,43.7047,-1.0386
4_Eur,Dax/FRA,2017.0,18.015,9.384,12.843,98.0,98.0,99.0,43.7047,-1.0386
4_Eur,Dax/FRA,2018.0,14.748,8.589,11.474,96.0,94.0,95.0,43.7047,-1.0386
4_Eur,Dax/FRA,2019.0,17.529,8.709,11.554,97.0,96.0,98.0,43.7047,-1.0386
4_Eur,Dax/FRA,2020.0,16.491,10.385,10.037,99.0,99.0,94.0,43.7047,-1.0386
4_Eur,Dax/FRA,2021.0,15.166,9.889,9.79,98.0,98.0,99.0,43.7047,-1.0386
6_Wpr,Daxiang/CHN,2015.0,,59.812,,,100.0,,27.228075,111.447
6_Wpr,Daxiang/CHN,2016.0,,54.146,,,100.0,,27.228075,111.447
6_Wpr,Daxiang/CHN,2018.0,,45.539,,,97.0,,27.22945,111.45305
6_Wpr,Daxiang/CHN,2019.0,,43.399,,,97.0,,27.22945,111.45305
6_Wpr,Daye Shi/CHN,2018.0,,43.254,,,94.0,,30.1594,115.0158
6_Wpr,Daye Shi/CHN,2019.0,,41.642,,,98.0,,30.1594,115.0158
2_Amr,Dayton OH/USA,2010.0,,12.0,,,,,39.83562,-84.720524
2_Amr,Dayton OH/USA,2011.0,,10.9,,,,,39.83562,-84.720524
2_Amr,Dayton OH/USA,2012.0,,9.3,,,,,39.83562,-84.720524
2_Amr,Dayton OH/USA,2013.0,,9.7,,,,,39.83562,-84.720524
2_Amr,Dayton OH/USA,2014.0,,9.2,,,,,39.83562,-84.720524
2_Amr,Dayton OH/USA,2015.0,,8.4,,,,,39.83562,-84.720524
2_Amr,Dayton OH/USA,2016.0,,7.5,,,,,39.83562,-84.720524
2_Amr,Dayton OH/USA,2017.0,,7.3,,,,,39.83562,-84.720524
2_Amr,Dayton OH/USA,2018.0,,8.7,,,,,39.83562,-84.720524
2_Amr,Dayton OH/USA,2019.0,,8.3,,,,,39.83562,-84.720524
2_Amr,Dayton OH/USA,2020.0,,7.4,,,,,39.83562,-84.720524
2_Amr,Dayton OH/USA,2021.0,,8.8,,,,,39.83562,-84.720524
6_Wpr,Dazhou/CHN,2016.0,86.0,56.0,41.0,,,,31.209571,107.468023
6_Wpr,Dazhou/CHN,2017.0,,49.0,,,92.0,,31.21945,107.49785
6_Wpr,Dazhou/CHN,2018.0,,44.2,,,87.0,,31.21945,107.49785
6_Wpr,Dazhou/CHN,2020.0,,39.0,,,,,31.216036,107.5027564
4_Eur,De Rips/NLD,2013.0,22.033,14.567,17.317,91.0,96.0,99.0,51.79397225,5.582998
4_Eur,De Rips/NLD,2014.0,19.945,11.801,17.059,94.0,98.0,97.0,51.5382,5.83085
4_Eur,De Rips/NLD,2015.0,18.853,12.26,16.22,93.0,46.0,98.0,51.5382,5.83085
4_Eur,De Rips/NLD,2016.0,18.64,8.813,16.665,96.0,90.0,97.0,51.5405,5.8531
4_Eur,De Rips/NLD,2017.0,19.478,10.237,18.53,98.0,96.0,95.0,51.5405,5.8531
4_Eur,De Rips/NLD,2018.0,21.271,12.164,17.197,100.0,95.0,99.0,51.5405,5.8531
4_Eur,De Rips/NLD,2019.0,18.108,12.083,15.817,99.0,99.0,99.0,51.5405,5.8531
4_Eur,De Rips/NLD,2020.0,18.16,10.353,13.19,99.0,98.0,100.0,51.5405,5.8531
4_Eur,Debica/POL,2015.0,36.66,,,84.0,,,50.0548,21.4163
4_Eur,Debica/POL,2016.0,32.99,,,94.0,,,50.0548,21.4163
4_Eur,Debica/POL,2017.0,38.107,,,99.0,,,50.0548,21.4163
4_Eur,Debica/POL,2018.0,39.255,,,96.0,,,50.0548,21.4163
4_Eur,Debica/POL,2019.0,32.701,26.4,,96.0,96.0,,50.0548,21.4163
4_Eur,Debica/POL,2020.0,27.282,21.919,,100.0,91.0,,50.0548,21.4163
4_Eur,Debno Polskie/POL,2013.0,23.556,,7.256,67.0,,63.0,51.5417,16.9371
2_Amr,Debolt/CAN,2015.0,,4.9,,,99.0,,55.402658,-118.280945
2_Amr,Debolt/CAN,2016.0,,5.0,,,1.0,,55.402658,-118.280945
2_Amr,Debolt/CAN,2017.0,,6.0,,,1.0,,55.402658,-118.280945
2_Amr,Debolt/CAN,2018.0,,8.0,,,1.0,,55.402658,-118.280945
2_Amr,Debolt/CAN,2019.0,,7.0,,,1.0,,55.402658,-118.280945
2_Amr,Debolt/CAN,2020.0,,4.0,,,99.0,,55.402658,-118.280945
4_Eur,Debrecen/HUN,2010.0,26.314,,18.803,97.0,,96.0,47.513332,21.624445
4_Eur,Debrecen/HUN,2013.0,26.755,28.132,19.167,73.0,15.0,91.0,47.513322,21.62442933
4_Eur,Debrecen/HUN,2014.0,26.679,20.269,21.429,95.0,14.0,98.0,47.5133,21.6244
4_Eur,Debrecen/HUN,2015.0,26.571,27.611,21.123,95.0,15.0,99.0,47.5133,21.6244
4_Eur,Debrecen/HUN,2016.0,24.044,18.698,24.641,99.0,16.0,98.0,47.5133,21.6244
4_Eur,Debrecen/HUN,2017.0,24.452,21.195,18.988,99.0,16.0,82.0,47.5133,21.6244
4_Eur,Debrecen/HUN,2018.0,24.398,23.611,21.428,100.0,16.0,98.0,47.5133,21.6244
4_Eur,Debrecen/HUN,2019.0,26.124,18.689,20.165,93.0,16.0,99.0,47.5133,21.6244
4_Eur,Debrecen/HUN,2020.0,21.925,18.975,16.977,98.0,16.0,99.0,47.5133,21.6244
2_Amr,Decatur AL/USA,2010.0,,11.2,,,,,34.530717,-86.967536
2_Amr,Decatur AL/USA,2011.0,,10.5,,,,,34.530717,-86.967536
2_Amr,Decatur AL/USA,2012.0,,8.9,,,,,34.530717,-86.967536
2_Amr,Decatur AL/USA,2013.0,,8.6,,,,,34.530717,-86.967536
2_Amr,Decatur AL/USA,2014.0,,9.3,,,,,34.530717,-86.967536
2_Amr,Decatur AL/USA,2015.0,,8.8,,,,,34.530717,-86.967536
2_Amr,Decatur AL/USA,2016.0,,7.4,,,,,34.530717,-86.967536
2_Amr,Decatur AL/USA,2017.0,,7.7,,,,,34.530717,-86.967536
2_Amr,Decatur AL/USA,2018.0,,7.4,,,,,34.530717,-86.967536
2_Amr,Decatur AL/USA,2019.0,,7.6,,,,,34.530717,-86.967536
2_Amr,Decatur AL/USA,2020.0,,7.1,,,,,34.530717,-86.967536
2_Amr,Decatur AL/USA,2021.0,,9.0,,,,,34.530717,-86.967536
6_Wpr,Decheng Qu/CHN,2018.0,,54.916,,,99.0,,37.4518,116.28875
6_Wpr,Decheng Qu/CHN,2019.0,,53.229,,,98.0,,37.4518,116.28875
4_Eur,Decin/CZE,2010.0,34.475,,24.382,100.0,,94.0,50.774147,14.218794
4_Eur,Decin/CZE,2013.0,29.777,,22.423,99.0,,96.0,50.77416317,14.21879543
4_Eur,Decin/CZE,2014.0,31.417,,22.799,100.0,,95.0,50.7742,14.2188
4_Eur,Decin/CZE,2015.0,35.546,24.441,20.803,24.0,65.0,93.0,50.7742,14.2188
4_Eur,Decin/CZE,2016.0,28.975,25.477,19.535,99.0,97.0,95.0,50.7742,14.2188
4_Eur,Decin/CZE,2017.0,27.3,22.905,20.974,98.0,100.0,95.0,50.7742,14.2188
4_Eur,Decin/CZE,2018.0,28.82,23.236,19.412,97.0,97.0,92.0,50.7742,14.2188
4_Eur,Decin/CZE,2019.0,23.443,17.805,18.261,100.0,100.0,95.0,50.7742,14.2188
4_Eur,Decin/CZE,2020.0,21.258,16.46,17.152,100.0,100.0,95.0,50.7742,14.2188
4_Eur,Decin/CZE,2021.0,22.185,18.555,18.133,98.0,98.0,95.0,50.7742,14.2188
4_Eur,Degirmendere/TUR,2015.0,,20.833,31.962,,96.0,97.0,40.726,29.7946
4_Eur,Degirmendere/TUR,2016.0,,18.099,36.318,,100.0,100.0,40.726,29.7946
4_Eur,Degirmendere/TUR,2017.0,,23.077,33.649,,93.0,98.0,40.726,29.7946
